,mean,cvar,min,max,mean_test,cvar_test,max_test
144,-0.45225921273231506,-0.17268536984920502,-0.9921789169311523,0.19696420431137085,-0.4560854136943817,-0.1585545390844345,-0.033675238490104675
145,-0.4525412619113922,-0.17307130992412567,-0.995672345161438,0.1737205535173416,-0.4560103416442871,-0.15786948800086975,-0.03600292652845383
146,-0.45213642716407776,-0.17269277572631836,-0.97556072473526,0.21397589147090912,-0.45573094487190247,-0.16032476723194122,-0.03253142535686493
147,-0.4522116780281067,-0.1729702353477478,-0.9941117763519287,0.20149320363998413,-0.4558548629283905,-0.15830491483211517,-0.030557744204998016
148,-0.45244327187538147,-0.173224538564682,-0.9967108964920044,0.19729499518871307,-0.45576339960098267,-0.15989822149276733,-0.03531926870346069
149,-0.4524722993373871,-0.1733531355857849,-0.9876632690429688,0.19543687999248505,-0.45582231879234314,-0.15985828638076782,-0.03277595341205597
150,-0.452604740858078,-0.1735074669122696,-0.9872714877128601,0.16009604930877686,-0.4563138484954834,-0.15812654793262482,-0.03641156107187271
151,-0.4522620141506195,-0.1736900359392166,-0.9810433983802795,0.18642976880073547,-0.45607471466064453,-0.15916967391967773,-0.033594802021980286
152,-0.4524137079715729,-0.17387409508228302,-0.9750111103057861,0.1771508902311325,-0.4560997188091278,-0.15899191796779633,-0.03665785491466522
153,-0.4522564113140106,-0.17382127046585083,-0.9699851870536804,0.18679451942443848,-0.45609036087989807,-0.15894895792007446,-0.030466467142105103
154,-0.45235583186149597,-0.17388302087783813,-0.9731102585792542,0.1831800639629364,-0.4558984935283661,-0.1587516814470291,-0.03399590402841568
155,-0.4522383511066437,-0.17398963868618011,-0.9919337034225464,0.18946152925491333,-0.4559689462184906,-0.15920181572437286,-0.032852381467819214
156,-0.45235100388526917,-0.17414703965187073,-0.9663727283477783,0.18394486606121063,-0.45564380288124084,-0.15987348556518555,-0.03446068614721298
157,-0.4527283310890198,-0.17428992688655853,-0.9767159223556519,0.1393929272890091,-0.45639997720718384,-0.15745623409748077,-0.03654545545578003
158,-0.45269766449928284,-0.17461585998535156,-0.9869696497917175,0.16612668335437775,-0.45615512132644653,-0.1592571884393692,-0.03689853101968765
159,-0.45226922631263733,-0.1745818704366684,-0.9701179265975952,0.18371568620204926,-0.4560289978981018,-0.15990814566612244,-0.033369675278663635
160,-0.45236343145370483,-0.17494115233421326,-0.9834771156311035,0.1749102920293808,-0.45587101578712463,-0.15987855195999146,-0.035312265157699585
161,-0.452292799949646,-0.17491333186626434,-0.9833307266235352,0.1820739209651947,-0.4559421241283417,-0.16056062281131744,-0.03124184161424637
162,-0.4524392783641815,-0.1750941127538681,-0.9713591933250427,0.17341019213199615,-0.4559357166290283,-0.16049471497535706,-0.0350596085190773
163,-0.45245787501335144,-0.17530953884124756,-0.9736189842224121,0.16549798846244812,-0.4561578929424286,-0.1602824181318283,-0.03495725244283676
164,-0.45233631134033203,-0.17492073774337769,-0.9671501517295837,0.17775443196296692,-0.4557464122772217,-0.16099028289318085,-0.03370597958564758
165,-0.4525458514690399,-0.1757219433784485,-0.9695281982421875,0.15902705490589142,-0.45616745948791504,-0.16027016937732697,-0.03564920276403427
166,-0.45270103216171265,-0.1757364273071289,-0.9709635972976685,0.14112988114356995,-0.4562213122844696,-0.15945173799991608,-0.0389414057135582
167,-0.4527493715286255,-0.17570456862449646,-0.9837335348129272,0.14451530575752258,-0.4563089609146118,-0.1594434231519699,-0.03379996120929718
168,-0.45256689190864563,-0.17584380507469177,-0.9676252603530884,0.1439940184354782,-0.4562915563583374,-0.1596536487340927,-0.037559762597084045
169,-0.45244720578193665,-0.17591606080532074,-0.9768658876419067,0.15852853655815125,-0.4559726119041443,-0.16038283705711365,-0.03309608995914459
170,-0.45243269205093384,-0.1762152910232544,-0.9715251922607422,0.1643415242433548,-0.4555845558643341,-0.1607976108789444,-0.0355750173330307
171,-0.4521304965019226,-0.175798237323761,-0.9849323034286499,0.2011411339044571,-0.45545125007629395,-0.16254834830760956,-0.03065001219511032
172,-0.4521251320838928,-0.17675530910491943,-0.9753401875495911,0.18627996742725372,-0.45574286580085754,-0.16181005537509918,-0.030167318880558014
173,-0.4522750675678253,-0.17706552147865295,-0.9682816863059998,0.18185849487781525,-0.4558916687965393,-0.16242340207099915,-0.029878050088882446
174,-0.4525524377822876,-0.17753860354423523,-0.9685986042022705,0.14473837614059448,-0.4561368525028229,-0.1613234132528305,-0.036245591938495636
175,-0.45238879323005676,-0.17724117636680603,-0.9608715772628784,0.1763375699520111,-0.4557467997074127,-0.16255336999893188,-0.03437051922082901
176,-0.4526199698448181,-0.17760233581066132,-0.9878943562507629,0.1469782292842865,-0.4564346969127655,-0.1618078649044037,-0.03275424242019653
177,-0.45247113704681396,-0.17791196703910828,-0.9708041548728943,0.14958465099334717,-0.4562738835811615,-0.16198955476284027,-0.03459516912698746
178,-0.45237764716148376,-0.17747756838798523,-0.9683265686035156,0.14920945465564728,-0.4561263918876648,-0.1624535322189331,-0.034167706966400146
179,-0.45235443115234375,-0.17798668146133423,-0.9716794490814209,0.17524009943008423,-0.45591938495635986,-0.16330473124980927,-0.030796170234680176
180,-0.45258936285972595,-0.17792007327079773,-0.9779640436172485,0.1629830002784729,-0.45592981576919556,-0.16284745931625366,-0.03646337240934372
181,-0.45220109820365906,-0.17810176312923431,-0.9635829329490662,0.16518720984458923,-0.4558810889720917,-0.16337032616138458,-0.035427697002887726
182,-0.45246031880378723,-0.17819027602672577,-0.9785903096199036,0.1602884829044342,-0.45601287484169006,-0.16258329153060913,-0.03449833393096924
183,-0.4523109793663025,-0.1785348504781723,-0.969171404838562,0.1588798463344574,-0.4558674991130829,-0.16229724884033203,-0.03374604135751724
184,-0.4524840712547302,-0.17883098125457764,-0.9723883867263794,0.149122953414917,-0.45588770508766174,-0.16288253664970398,-0.0363704189658165
185,-0.45240575075149536,-0.1783737987279892,-0.9708409905433655,0.1694163829088211,-0.45583540201187134,-0.16390462219715118,-0.03488912433385849
186,-0.4523196518421173,-0.17897823452949524,-0.9657168984413147,0.1556202620267868,-0.45593783259391785,-0.1635531187057495,-0.03396644443273544
187,-0.4523591697216034,-0.17892798781394958,-0.9815086126327515,0.1483631283044815,-0.455874502658844,-0.16244924068450928,-0.032391250133514404
188,-0.4524714946746826,-0.17935366928577423,-0.9812652468681335,0.1650610864162445,-0.45575520396232605,-0.16452807188034058,-0.03489752113819122
189,-0.45252445340156555,-0.17969003319740295,-0.9596306085586548,0.1413688212633133,-0.4561348855495453,-0.16315977275371552,-0.03355657309293747
190,-0.45267051458358765,-0.18000532686710358,-0.9720033407211304,0.10289216041564941,-0.45641419291496277,-0.1626519411802292,-0.035768188536167145
191,-0.45237812399864197,-0.18015260994434357,-0.9685296416282654,0.12708249688148499,-0.45590880513191223,-0.16407856345176697,-0.03478386253118515
192,-0.4521649181842804,-0.18027183413505554,-0.944481372833252,0.14467206597328186,-0.4556786119937897,-0.16421741247177124,-0.031718336045742035
193,-0.45287591218948364,-0.18098272383213043,-0.9605732560157776,0.10270269960165024,-0.4561986029148102,-0.16498926281929016,-0.03537267446517944
194,-0.4524814188480377,-0.18090581893920898,-0.9599565267562866,0.1293906569480896,-0.45584025979042053,-0.164976105093956,-0.03279321640729904
195,-0.4524855613708496,-0.18141193687915802,-0.9475361704826355,0.09195033460855484,-0.4562322199344635,-0.16458767652511597,-0.0348685085773468
196,-0.45274099707603455,-0.18171076476573944,-0.9559377431869507,0.10234067589044571,-0.4559292793273926,-0.16425365209579468,-0.03912445157766342
